Cycle;"World (warning)";Element;ID;Position;Status;Action;Effect
23;"Denied - Lair is busy";Rabbit;6;"[ 2 - 7 ]";;move;
23;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
23;;Rabbit;7;"[ 8 - 1 ]";;see;7.0Carrot,7.1Carrot,7.2Carrot,8.2Carrot,9.0Tree,9.2Carrot,
23;;Rabbit;7;"[ 8 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(5)"
23;;Rabbit;7;"[ 8 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(5)"
23;"Denied - It is sated";Rabbit;7;"[ 8 - 1 ]";;move;
23;Denied;Rabbit;7;"[ 8 - 1 ]";;breed;
23;;Rabbit;8;"[ 6 - 9 ]";;see;5.8Carrot,7.8Lair,
23;;Rabbit;8;"[ 6 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
23;;Rabbit;8;"[ 6 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
23;;Rabbit;8;"[ 6 - 9 ]";;move;"[ 7 - 9 ]"
23;Denied;Rabbit;8;"[ 7 - 9 ]";;breed;
23;;Rabbit;9;"[ 4 - 7 ]";;see;3.6Carrot,3.7Carrot,4.6Rabbit,4.8Carrot,5.6Rabbit,5.8Carrot,
23;;Rabbit;9;"[ 4 - 7 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
23;;Rabbit;9;"[ 4 - 7 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
23;"Denied - It is sated";Rabbit;9;"[ 4 - 7 ]";;move;
23;Denied;Rabbit;9;"[ 4 - 7 ]";;breed;
23;;Wolf;10;"[9 - 7 ]";eating;;
23;;Wolf;11;"[6 - 3 ]";eating;;
24;"New cycle";;;;;;
24;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
24;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
24;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
24;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
24;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
24;;Rabbit;1;"[ 2 - 8 ]";;see;1.7Tree,1.9Carrot,2.7Rabbit,3.7Carrot,3.9Carrot,
24;;Rabbit;1;"[ 2 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
24;;Rabbit;1;"[ 2 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
24;;Rabbit;1;"[ 2 - 8 ]";;move;"[ 3 - 8 ]"
24;Denied;Rabbit;1;"[ 3 - 8 ]";;breed;
24;;Rabbit;2;"[ 3 - 3 ]";;see;2.2Lair,2.4Lair,4.2Lair,4.3Carrot,4.4Tree,
24;;Rabbit;2;"[ 3 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
24;;Rabbit;2;"[ 3 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
24;"Denied - It is sated";Rabbit;2;"[ 3 - 3 ]";;move;
24;Denied;Rabbit;2;"[ 3 - 3 ]";;breed;
24;;Rabbit;3;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,4.7Rabbit,5.5Carrot,5.6Rabbit,
24;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (2), Wolf (0), Carrot(3)"
24;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (2), Wolf (0), Carrot(3)"
24;"Denied - It is sated";Rabbit;3;"[ 4 - 6 ]";;move;
24;Denied;Rabbit;3;"[ 4 - 6 ]";;breed;
24;;Rabbit;4;"[ 5 - 1 ]";;see;4.0Tree,4.1Carrot,4.2Lair,5.0Lair,5.2Tree,6.1Tree,
24;;Rabbit;4;"[ 5 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
24;;Rabbit;4;"[ 5 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
24;;Rabbit;4;"[ 5 - 1 ]";hidden;move;"[ 5 - 0 ]"
24;Denied;Rabbit;4;"[ 5 - 0 ]";;breed;
24;;Rabbit;5;"[ 5 - 6 ]";;see;4.5Lair,4.6Rabbit,4.7Rabbit,5.5Carrot,6.5Lair,
24;;Rabbit;5;"[ 5 - 6 ]";;smell;"Rabbit (2), Wolf (0), Carrot(1)"
24;;Rabbit;5;"[ 5 - 6 ]";;hear;"Rabbit (2), Wolf (0), Carrot(1)"
24;;Rabbit;5;"[ 5 - 6 ]";;move;"[ 6 - 6 ]"
24;Denied;Rabbit;5;"[ 6 - 6 ]";;breed;
24;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
24;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
24;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
24;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
24;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
24;;Rabbit;7;"[ 8 - 1 ]";;see;7.0Carrot,7.1Carrot,7.2Carrot,8.2Carrot,9.0Tree,9.2Carrot,
24;;Rabbit;7;"[ 8 - 1 ]";;smell;"Rabbit (0), Wolf (0), Carrot(5)"
24;;Rabbit;7;"[ 8 - 1 ]";;hear;"Rabbit (0), Wolf (0), Carrot(5)"
24;;Rabbit;7;"[ 8 - 1 ]";;move;"[ 8 - 0 ]"
24;Denied;Rabbit;7;"[ 8 - 0 ]";;breed;
24;;Rabbit;8;"[ 7 - 9 ]";;see;7.8Lair,8.8Carrot,8.9Carrot,
24;;Rabbit;8;"[ 7 - 9 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
24;;Rabbit;8;"[ 7 - 9 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
24;;Rabbit;8;"[ 7 - 9 ]";hidden;move;"[ 7 - 8 ]"
24;Denied;Rabbit;8;"[ 7 - 8 ]";;breed;
24;;Rabbit;9;"[ 4 - 7 ]";;see;3.6Carrot,3.7Carrot,3.8Rabbit,4.6Rabbit,4.8Carrot,5.8Carrot,
24;;Rabbit;9;"[ 4 - 7 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
24;;Rabbit;9;"[ 4 - 7 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
24;"Denied - It is sated";Rabbit;9;"[ 4 - 7 ]";;move;
24;Denied;Rabbit;9;"[ 4 - 7 ]";;breed;
24;;Wolf;10;"[9 - 7 ]";eating;;
24;;Wolf;11;"[6 - 3 ]";eating;;
25;"New cycle";;;;;;
25;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
25;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
25;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
25;"Denied - It is sated";Rabbit;0;"[ 0 - 0 ]";;move;
25;Denied;Rabbit;0;"[ 0 - 0 ]";;breed;
25;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,3.9Carrot,4.7Rabbit,4.8Carrot,4.9Carrot,
25;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
25;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
25;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
25;Denied;Rabbit;1;"[ 3 - 8 ]";;breed;
25;;Rabbit;2;"[ 3 - 3 ]";;see;2.2Lair,2.4Lair,4.2Lair,4.3Carrot,4.4Tree,
25;;Rabbit;2;"[ 3 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
25;;Rabbit;2;"[ 3 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
25;"Denied - It is sated";Rabbit;2;"[ 3 - 3 ]";;move;
25;Denied;Rabbit;2;"[ 3 - 3 ]";;breed;
25;;Rabbit;3;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,4.7Rabbit,5.5Carrot,
25;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
25;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
25;"Denied - It is sated";Rabbit;3;"[ 4 - 6 ]";;move;
25;Denied;Rabbit;3;"[ 4 - 6 ]";;breed;
25;;Rabbit;4;"[ 5 - 0 ]";;see;4.0Tree,4.1Carrot,6.1Tree,
25;;Rabbit;4;"[ 5 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
25;;Rabbit;4;"[ 5 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
25;;Rabbit;4;"[ 5 - 0 ]";;move;"[ 6 - 0 ]"
25;Denied;Rabbit;4;"[ 6 - 0 ]";;breed;
25;;Rabbit;5;"[ 6 - 6 ]";;see;5.5Carrot,6.5Lair,7.6Carrot,7.7Carrot,
25;;Rabbit;5;"[ 6 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
25;;Rabbit;5;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
25;"Denied - It is sated";Rabbit;5;"[ 6 - 6 ]";;move;
25;Denied;Rabbit;5;"[ 6 - 6 ]";;breed;
25;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
25;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
25;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
25;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
25;Denied;Rabbit;6;"[ 2 - 7 ]";;breed;
25;;Rabbit;7;"[ 8 - 0 ]";;see;7.0Carrot,7.1Carrot,9.0Tree,
25;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
25;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
25;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
25;Denied;Rabbit;7;"[ 8 - 0 ]";;breed;
25;;Rabbit;8;"[ 7 - 8 ]";;see;7.7Carrot,8.7Carrot,8.8Carrot,8.9Carrot,
25;;Rabbit;8;"[ 7 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
25;;Rabbit;8;"[ 7 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
25;"Denied - It is sated";Rabbit;8;"[ 7 - 8 ]";;move;
25;Denied;Rabbit;8;"[ 7 - 8 ]";;breed;
25;;Rabbit;9;"[ 4 - 7 ]";;see;3.6Carrot,3.7Carrot,3.8Rabbit,4.6Rabbit,4.8Carrot,5.8Carrot,
25;;Rabbit;9;"[ 4 - 7 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
25;;Rabbit;9;"[ 4 - 7 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
25;Denied;Rabbit;9;"[ 4 - 7 ]";;move;
25;Denied;Rabbit;9;"[ 4 - 7 ]";;breed;
25;;Wolf;10;"[9 - 7 ]";eating;;
25;;Wolf;11;"[6 - 3 ]";eating;;
26;"New cycle";;;;;;
26;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
26;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
26;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
26;"Denied - It is sated";Rabbit;0;"[ 0 - 0 ]";;move;
26;Denied;Rabbit;0;"[ 0 - ";"0 ]";;breed;
26;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,3.9Carrot,4.7Rabbit,4.8Carrot,4.9Carrot,
26;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
26;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
26;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
26;Denied;Rabbit;1;"[ 3 - ";"8 ]";;breed;
26;;Rabbit;2;"[ 3 - 3 ]";;see;2.2Lair,2.4Lair,4.2Lair,4.3Carrot,4.4Tree,
26;;Rabbit;2;"[ 3 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
26;;Rabbit;2;"[ 3 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
26;;Rabbit;2;"[ 3 - 3 ]";;move;"[ 2 - 3 ]"
26;Denied;Rabbit;2;"[ 2 - ";"3 ]";;breed;
26;;Rabbit;3;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,4.7Rabbit,5.5Carrot,
26;;Rabbit;3;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
26;;Rabbit;3;"[ 4 - 6 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
26;;Rabbit;3;"[ 4 - 6 ]";hidden;move;"[ 4 - 5 ]"
26;Denied;Rabbit;3;"[ 4 - ";"5 ]";;breed;
26;;Rabbit;4;"[ 6 - 0 ]";;see;5.0Lair,6.1Tree,7.0Carrot,7.1Carrot,
26;;Rabbit;4;"[ 6 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
26;;Rabbit;4;"[ 6 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
26;Denied;Rabbit;4;"[ 6 - 0 ]";;move;
26;Denied;Rabbit;4;"[ 6 - ";"0 ]";;breed;
26;;Rabbit;5;"[ 6 - 6 ]";;see;5.5Carrot,6.5Lair,7.6Carrot,7.7Carrot,
26;;Rabbit;5;"[ 6 - 6 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
26;;Rabbit;5;"[ 6 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
26;;Rabbit;5;"[ 6 - 6 ]";hidden;move;"[ 6 - 5 ]"
26;Denied;Rabbit;5;"[ 6 - ";"5 ]";;breed;
26;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
26;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
26;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
26;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
26;Denied;Rabbit;6;"[ 2 - ";"7 ]";;breed;
26;;Rabbit;7;"[ 8 - 0 ]";;see;7.0Carrot,7.1Carrot,9.0Tree,
26;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
26;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
26;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
26;Denied;Rabbit;7;"[ 8 - ";"0 ]";;breed;
26;;Rabbit;8;"[ 7 - 8 ]";;see;7.7Carrot,8.7Carrot,8.8Carrot,8.9Carrot,
26;;Rabbit;8;"[ 7 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
26;;Rabbit;8;"[ 7 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
26;"Denied - It is sated";Rabbit;8;"[ 7 - 8 ]";;move;
26;Denied;Rabbit;8;"[ 7 - ";"8 ]";;breed;
26;;Rabbit;9;"[ 4 - 7 ]";;see;3.6Carrot,3.7Carrot,3.8Rabbit,4.8Carrot,5.8Carrot,
26;;Rabbit;9;"[ 4 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
26;;Rabbit;9;"[ 4 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
26;"Denied - It is sated";Rabbit;9;"[ 4 - 7 ]";;move;
26;Denied;Rabbit;9;"[ 4 - ";"7 ]";;breed;
26;;Wolf;10;"[9 - 7 ]";eating;;
26;;Wolf;11;"[6 - 3 ]";eating;;
27;"New cycle";;;;;;
27;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
27;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
27;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
27;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
27;Denied;Rabbit;0;"[ 0 - ";"0 ]";;breed;
27;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,3.9Carrot,4.7Rabbit,4.8Carrot,4.9Carrot,
27;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (2), Wolf (0), Carrot(4)"
27;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (2), Wolf (0), Carrot(4)"
27;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
27;Denied;Rabbit;1;"[ 3 - ";"8 ]";;breed;
27;;Rabbit;2;"[ 2 - 3 ]";;see;1.2Carrot,1.3Lair,1.4Lair,2.2Lair,2.4Lair,3.3Lair,
27;;Rabbit;2;"[ 2 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
27;;Rabbit;2;"[ 2 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
27;;Rabbit;2;"[ 2 - 3 ]";hidden;move;"[ 3 - 3 ]"
27;Denied;Rabbit;2;"[ 3 - ";"3 ]";;breed;
27;;Rabbit;3;"[ 4 - 5 ]";;see;3.5Tree,3.6Carrot,4.4Tree,5.4Carrot,5.5Carrot,
27;;Rabbit;3;"[ 4 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
27;;Rabbit;3;"[ 4 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
27;Denied;Rabbit;3;"[ 4 - 5 ]";;move;
27;Denied;Rabbit;3;"[ 4 - ";"5 ]";;breed;
27;;Rabbit;4;"[ 6 - 0 ]";;see;5.0Lair,6.1Tree,7.0Carrot,7.1Carrot,
27;;Rabbit;4;"[ 6 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
27;;Rabbit;4;"[ 6 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
27;Denied;Rabbit;4;"[ 6 - 0 ]";;move;
27;Denied;Rabbit;4;"[ 6 - ";"0 ]";;breed;
27;;Rabbit;5;"[ 6 - 5 ]";;see;5.4Carrot,5.5Carrot,6.4Carrot,7.4Lair,7.6Carrot,
27;;Rabbit;5;"[ 6 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
27;;Rabbit;5;"[ 6 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
27;;Rabbit;5;"[ 6 - 5 ]";;move;"[ 7 - 5 ]"
27;Denied;Rabbit;5;"[ 7 - ";"5 ]";;breed;
27;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
27;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
27;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
27;"Denied - It is sated";Rabbit;6;"[ 2 - 7 ]";;move;
27;Denied;Rabbit;6;"[ 2 - ";"7 ]";;breed;
27;;Rabbit;7;"[ 8 - 0 ]";;see;7.0Carrot,7.1Carrot,9.0Tree,
27;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
27;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
27;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
27;Denied;Rabbit;7;"[ 8 - ";"0 ]";;breed;
27;;Rabbit;8;"[ 7 - 8 ]";;see;7.7Carrot,8.7Carrot,8.8Carrot,8.9Carrot,
27;;Rabbit;8;"[ 7 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
27;;Rabbit;8;"[ 7 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
27;"Denied - It is sated";Rabbit;8;"[ 7 - 8 ]";;move;
27;Denied;Rabbit;8;"[ 7 - ";"8 ]";;breed;
27;;Rabbit;9;"[ 4 - 7 ]";;see;3.6Carrot,3.7Carrot,3.8Rabbit,4.8Carrot,5.8Carrot,
27;;Rabbit;9;"[ 4 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
27;;Rabbit;9;"[ 4 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
27;;Rabbit;9;"[ 4 - 7 ]";;move;"[ 4 - 6 ]"
27;Denied;Rabbit;9;"[ 4 - ";"6 ]";;breed;
27;;Wolf;10;"[9 - 7 ]";eating;;
27;;Wolf;11;"[6 - 3 ]";eating;;
28;"New cycle";;;;;;
28;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
28;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
28;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
28;"Denied - It is sated";Rabbit;0;"[ 0 - 0 ]";;move;
28;Denied;Rabbit;0;"[ 0 - ";"0 ]";;breed;
28;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,3.9Carrot,4.8Carrot,4.9Carrot,
28;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
28;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
28;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
28;Denied;Rabbit;1;"[ 3 - ";"8 ]";;breed;
28;;Rabbit;2;"[ 3 - 3 ]";;see;2.2Lair,2.4Lair,4.2Lair,4.3Carrot,4.4Tree,
28;;Rabbit;2;"[ 3 - 3 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
28;;Rabbit;2;"[ 3 - 3 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
28;;Rabbit;2;"[ 3 - 3 ]";;move;"[ 3 - 2 ]"
28;Denied;Rabbit;2;"[ 3 - ";"2 ]";;breed;
28;;Rabbit;3;"[ 4 - 5 ]";;see;3.5Tree,3.6Carrot,4.4Tree,4.6Rabbit,5.4Carrot,5.5Carrot,
28;;Rabbit;3;"[ 4 - 5 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
28;;Rabbit;3;"[ 4 - 5 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
28;Denied;Rabbit;3;"[ 4 - 5 ]";;move;
28;Denied;Rabbit;3;"[ 4 - ";"5 ]";;breed;
28;;Rabbit;4;"[ 6 - 0 ]";;see;5.0Lair,6.1Tree,7.0Carrot,7.1Carrot,
28;;Rabbit;4;"[ 6 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
28;;Rabbit;4;"[ 6 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
28;;Rabbit;4;"[ 6 - 0 ]";hidden;move;"[ 5 - 0 ]"
28;Denied;Rabbit;4;"[ 5 - ";"0 ]";;breed;
28;;Rabbit;5;"[ 7 - 5 ]";;see;6.4Carrot,6.5Lair,7.4Lair,7.6Carrot,8.5Carrot,8.6Lair,
28;;Rabbit;5;"[ 7 - 5 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
28;;Rabbit;5;"[ 7 - 5 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
28;"Denied - It is sated";Rabbit;5;"[ 7 - 5 ]";;move;
28;Denied;Rabbit;5;"[ 7 - ";"5 ]";;breed;
28;;Rabbit;6;"[ 2 - 7 ]";;see;1.6Lair,1.7Tree,2.6Carrot,2.8Lair,3.6Carrot,3.7Carrot,3.8Rabbit,
28;;Rabbit;6;"[ 2 - 7 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
28;;Rabbit;6;"[ 2 - 7 ]";;hear;"Rabbit (1), Wolf (0), Carrot(3)"
28;Denied;Rabbit;6;"[ 2 - 7 ]";;move;
28;Denied;Rabbit;6;"[ 2 - ";"7 ]";;breed;
28;;Rabbit;7;"[ 8 - 0 ]";;see;7.0Carrot,7.1Carrot,9.0Tree,
28;;Rabbit;7;"[ 8 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(2)"
28;;Rabbit;7;"[ 8 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(2)"
28;Denied;Rabbit;7;"[ 8 - 0 ]";;move;
28;Denied;Rabbit;7;"[ 8 - ";"0 ]";;breed;
28;;Rabbit;8;"[ 7 - 8 ]";;see;7.7Carrot,8.7Carrot,8.8Carrot,8.9Carrot,
28;;Rabbit;8;"[ 7 - 8 ]";;smell;"Rabbit (0), Wolf (0), Carrot(4)"
28;;Rabbit;8;"[ 7 - 8 ]";;hear;"Rabbit (0), Wolf (0), Carrot(4)"
28;;Rabbit;8;"[ 7 - 8 ]";;move;"[ 6 - 8 ]"
28;Denied;Rabbit;8;"[ 6 - ";"8 ]";;breed;
28;;Rabbit;9;"[ 4 - 6 ]";;see;3.5Tree,3.6Carrot,3.7Carrot,4.5Lair,5.5Carrot,
28;;Rabbit;9;"[ 4 - 6 ]";;smell;"Rabbit (1), Wolf (0), Carrot(3)"
28;;Rabbit;9;"[ 4 - 6 ]";;hear;"Rabbit (0), Wolf (0), Carrot(3)"
28;;Rabbit;9;"[ 4 - 6 ]";;move;"[ 5 - 6 ]"
28;Denied;Rabbit;9;"[ 5 - ";"6 ]";;breed;
28;;Wolf;10;"[9 - 7 ]";eating;;
28;;Wolf;11;"[6 - 3 ]";eating;;
29;"New cycle";;;;;;
29;;Rabbit;0;"[ 0 - 0 ]";;see;0.1Carrot,1.0Tree,1.1Lair,
29;;Rabbit;0;"[ 0 - 0 ]";;smell;"Rabbit (0), Wolf (0), Carrot(1)"
29;;Rabbit;0;"[ 0 - 0 ]";;hear;"Rabbit (0), Wolf (0), Carrot(1)"
29;Denied;Rabbit;0;"[ 0 - 0 ]";;move;
29;Denied;Rabbit;0;"[ 0 - ";"0 ]";;breed;
29;;Rabbit;1;"[ 3 - 8 ]";;see;2.7Rabbit,2.8Lair,3.7Carrot,3.9Carrot,4.8Carrot,4.9Carrot,
29;;Rabbit;1;"[ 3 - 8 ]";;smell;"Rabbit (1), Wolf (0), Carrot(4)"
29;;Rabbit;1;"[ 3 - 8 ]";;hear;"Rabbit (1), Wolf (0), Carrot(4)"
29;"Denied - It is sated";Rabbit;1;"[ 3 - 8 ]";;move;
29;Denied;Rabbit;1;"[ 3 - ";"8 ]";;breed;
29;;Rabbit;2;"[ 3 - 2 ]";;see;2.2Lair,3.1Carrot,3.3Lair,4.1Carrot,4.2Lair,4.3Carrot,
29;;Rabbit;2;"[ 3 - 2 ]";;smell;"Rabbit (0), Wolf (0), Carrot(3)"
